"x" "y" "Species.richness" "Species.richness" "Phylogenetic.diversity" "Functional.diversity" "Functional.Phylognetic.diversity" "Phylogenetic.diversity_es" "Functional.diversity_es" "Functional.Phylogenetic.diversity_es" "Phylogenetic.diversity_rand" "Functional.diversity_rand" "Functional.Phylogenetic.diversity_rand" "Regions" "AvianPredators" "MammalianPredators" "TotalPredators" "HerbivorePredators" "NDVI" "WinterMinTemp" "TempRange" "DistanceToCoast" "HabitatType" "HabitatHet" "IceFreeHistory" "CurrentIce" "TopographicHet" "ArcticZone" "HerbivorePredators_R"
"345" -850000 550000 0.0144927536231884 0.0144927536231884 0.0912024618804825 0.261365583761597 2.86577333958492 NA NA NA NA NA NA NA 1 1 2 0 -0.00422399999999994 -294.35192313546 337.943352862719 4.82060750371266 220 4 7 0 120.863683558022 NA -5.49870104751769
"346" 2150000 550000 0.0869565217391304 0.0869565217391304 0.320894189303378 0.547215037699585 1.70528185283604 0.370877563016387 -0.814888751772544 -0.86035490056788 0.626373626373626 0.175824175824176 0.215784215784216 3 6 5 11 9 0.0941352000000029 -342.770635969048 432.93660794718 59.8869127101415 150 7 9 0 176.771051126344 1 0.69436163210218
"347" 3050000 550000 0.0434782608695652 0.0434782608695652 0.116670621323514 0.523025341131636 4.48292239467336 -1.12801320025185 0.398431027035162 4.46980410828593 0.160839160839161 0.443556443556444 1 3 7 2 9 6 0.0662384000000005 -300.695402808085 421.542498810598 13.0617354012135 210 6 10 0 23.4661569048011 1 -1.50953013359757
"348" 4050000 550000 0.231884057971014 0.231884057971014 0.591506831538795 0.878861548578844 1.48580118050793 2.12004992219253 0.338656807320761 -4.22163522623042 0.988011988011988 0.612387612387612 0.00799200799200799 12 12 10 22 20 0.482222400000002 -282.386551902895 498.721318029643 33.1038519882417 90 12 10 0 15.5846832234778 3 0.619277194227579
"349" 4150000 550000 0.217391304347826 0.217391304347826 0.591506514543993 0.872436928394757 1.4749405238036 2.43317937878308 0.365418847732817 -4.40522334004667 0.994005994005994 0.622377622377622 0.00999000999000999 12 12 10 22 20 0.54883600000001 -272.212558329271 499.185776551817 76.6626549783465 90 10 10 0 23.1244668525512 3 -1.28171630597262
"350" 4250000 550000 0.202898550724638 0.202898550724638 0.589124495664402 0.884251562069928 1.50095874229892 2.72845310131058 0.825003999017158 -3.32472555195526 0.997002997002997 0.864135864135864 0.011988011988012 12 12 10 22 20 0.569465600000009 -257.990070213595 493.333268388664 126.922175977904 90 10 10 0 23.3632737321271 3 -1.87043595949266
"351" -2850000 450000 0.202898550724638 0.202898550724638 0.451261840777607 0.844676471284949 1.8718100999398 -0.118598601399504 0.00836919139327632 2.90719667808406 0.468531468531469 0.440559440559441 1 3 14 8 22 22 0.545224800000007 -289.590833386804 504.940370240241 457.000469871388 90 8 150 0 28.70672054571 3 0.821338741764319
"352" -2750000 450000 0.202898550724638 0.202898550724638 0.440891479626808 0.836671327577554 1.89768087214058 -0.340070556735667 -0.151132662588399 0.946798547681006 0.376623376623377 0.362637362637363 0.875124875124875 3 13 9 22 22 0.530458400000002 -293.186166485374 501.565459409917 357.463194270695 150 9 15 0 14.3204423597732 3 1.24273663080442
"353" -2650000 450000 0.202898550724638 0.202898550724638 0.392883408068492 0.830700794899848 2.11436975407989 -1.39617784087113 -0.251055454453098 2.39588458928181 0.0809190809190809 0.284715284715285 1 3 13 9 22 21 0.523355200000005 -297.523708359083 494.928385430539 260.073690772551 150 9 15 0 11.4029137361127 3 0.445445042159084
"354" -2550000 450000 0.246376811594203 0.246376811594203 0.420582961732744 0.83545456009699 1.98642036437955 -1.75522653898391 -0.831201466718673 1.73379658590265 0.032967032967033 0.137862137862138 0.999000999000999 3 14 8 22 21 0.495417600000001 -300.147840929226 484.857671979481 168.48295727764 150 8 15 0 18.8880182326061 3 1.24271761129201
"355" -2450000 450000 0.246376811594203 0.246376811594203 0.420582961732744 0.83545456009699 1.98642036437955 -1.75522653898391 -0.831201466718673 1.73379658590265 0.032967032967033 0.137862137862138 0.999000999000999 3 12 7 19 18 0.495499199999995 -301.591296208255 471.618364567216 94.5644474937317 150 8 15 0 22.9504140598933 3 -1.75961105837312
"356" -2350000 450000 0.231884057971014 0.231884057971014 0.389215079701923 0.831229989639842 2.13565720597576 -2.13885431687123 -0.763459626360882 3.63206060835204 0.013986013986014 0.150849150849151 1 3 12 6 18 17 0.475008800000004 -302.873034970666 456.895361607037 52.2318695063659 150 9 15 0 17.544109607985 2 -2.17486384134114
"357" -2250000 450000 0.231884057971014 0.231884057971014 0.382413534723451 0.82724169130554 2.16321237663247 -2.32749967530311 -0.951984777302547 4.705674246978 0.003996003996004 0.131868131868132 1 3 10 6 16 15 0.476579199999997 -304.907076704259 441.926259208192 69.6599031926376 150 7 15 0 18.1861025255104 2 -4.21967931735056
"358" -2150000 450000 0.188405797101449 0.188405797101449 0.363637437688527 0.821750399194061 2.25980692311975 -1.76510678825105 -0.236286170003777 3.1078653970664 0.027972027972028 0.306693306693307 1 3 9 6 15 13 0.4517776 -305.352628596387 426.657001721869 88.4182489980631 150 8 15 0 16.1695336248467 2 -5.51190071966851
"359" -2050000 450000 0.188405797101449 0.188405797101449 0.363637437688527 0.821750399194061 2.25980692311975 -1.76510678825105 -0.236286170003777 3.1078653970664 0.027972027972028 0.306693306693307 1 3 9 6 15 13 0.381515199999995 -303.6803788137 411.607365195354 24.4141657455555 150 8 15 0 8.9404355897503 1 -3.50677915727795
"360" -1950000 450000 0.188405797101449 0.188405797101449 0.363637437688527 0.821750399194061 2.25980692311975 -1.76510678825105 -0.236286170003777 3.1078653970664 0.027972027972028 0.306693306693307 1 3 6 1 7 5 0.255663999999997 -301.595923435612 397.449660479079 15.391748369592 150 9 15 0 7.01840073257825 NA -7.91528563054522
"361" 2250000 450000 0.0289855072463768 0.0289855072463768 0.0913538091378397 0.261659757375301 2.86424572598274 -0.539658706301694 -0.175030668284809 1.4899841640197 0.353646353646354 0.336663336663337 1 3 5 1 6 5 0.0313560000000001 -333.012212031656 426.657869205283 7.88178695233251 210 5 9 0 12.7808174601577 1 -1.51406951187204
"362" 2850000 450000 0.130434782608696 0.130434782608696 0.326820831744239 0.764808967891194 2.34014754753979 -0.946231232097425 0.00703302496058176 2.27207691778196 0.145854145854146 0.34965034965035 1 3 7 3 10 8 0.0779176000000015 -321.391996283274 444.855136706372 17.1612571352888 210 7 10 0 40.3828035696848 1 0.157173313032885
"363" 3850000 450000 0.231884057971014 0.231884057971014 0.579351927294189 0.876610939680085 1.51308884700568 1.86513750244642 0.293802397914769 -2.97096972636331 0.976023976023976 0.576423576423576 0.00899100899100899 3 12 9 21 19 0.517049599999994 -295.501369750384 489.993105553469 48.720186909893 110 11 10 0 37.2886453580542 3 -1.37460815095942
"364" 3950000 450000 0.217391304347826 0.217391304347826 0.591506514543993 0.872436928394757 1.4749405238036 2.43317937878308 0.365418847732817 -4.40522334004667 0.994005994005994 0.622377622377622 0.00999000999000999 12 12 9 21 19 0.509421599999998 -291.372607494527 496.183334041616 82.179555824525 90 9 10 0 31.2975098478323 3 -1.15692319744365
"365" 4050000 450000 0.217391304347826 0.217391304347826 0.591506514543993 0.872436928394757 1.4749405238036 2.43317937878308 0.365418847732817 -4.40522334004667 0.994005994005994 0.622377622377622 0.00999000999000999 12 12 10 22 20 0.531542400000006 -283.741635305721 500.699733424748 103.064977387927 90 10 10 0 29.590959324974 3 -0.788198147592543
"366" 4150000 450000 0.188405797101449 0.188405797101449 0.585423630420071 0.869185244499289 1.48471158206512 3.01184026807159 0.654692387462115 -4.07078098335626 0.997002997002997 0.781218781218781 0.013986013986014 12 12 10 22 20 0.564140000000016 -274.474709072034 501.871379599787 149.408383367323 90 10 10 0 23.0180023402138 3 -1.71845601869002
"367" 4250000 450000 0.188405797101449 0.188405797101449 0.585423630420071 0.869185244499289 1.48471158206512 3.01184026807159 0.654692387462115 -4.07078098335626 0.997002997002997 0.781218781218781 0.013986013986014 12 12 8 20 19 0.577783200000007 -264.278476744166 500.246680066729 206.307043112812 90 10 10 0 19.7771749675383 3 -3.10780045468972
"368" -2850000 350000 0.188405797101449 0.188405797101449 0.435911395981038 0.832446757120901 1.90966963652658 -0.110676913169979 0.00507550477800444 0.701744022651067 0.460539460539461 0.421578421578422 0.786213786213786 3 14 8 22 22 0.553670400000008 -292.823406855605 509.107236026764 483.828235367579 90 8 150 0 33.9202207051683 3 0.580321431405911
"369" -2750000 350000 0.188405797101449 0.188405797101449 0.392551522395533 0.830175153665388 2.11481832651997 -1.06945455947683 -0.0387127282379596 2.38522569997174 0.132867132867133 0.381618381618382 1 3 13 9 22 22 0.553624800000012 -297.260312473212 506.588006556282 391.478827336524 90 8 15 0 36.1226800649079 3 0.581622746806992
"370" -2650000 350000 0.188405797101449 0.188405797101449 0.392551522395533 0.830175153665388 2.11481832651997 -1.06945455947683 -0.0387127282379596 2.38522569997174 0.132867132867133 0.381618381618382 1 3 14 9 23 22 0.512812000000006 -300.424537602906 501.791369180358 305.648991870133 150 9 15 0 11.663020015882 3 1.74632286097244
"371" -2550000 350000 0.231884057971014 0.231884057971014 0.402759031981428 0.834660330721955 2.07235658159105 -1.86606705013685 -0.63480999541484 1.9183459034331 0.034965034965035 0.182817182817183 1 3 12 7 19 18 0.515273600000004 -303.897766759579 493.922347378515 232.623254416707 150 9 15 0 19.0074887059044 3 -2.32392534059732
"372" -2450000 350000 0.231884057971014 0.231884057971014 0.412559572013014 0.825041641578601 1.99981214240879 -1.66633994041942 -0.824033668533441 1.99944296095148 0.038961038961039 0.135864135864136 1 3 13 7 20 19 0.492572 -307.349459337783 483.140721411796 172.434490823771 150 8 15 0 20.1395105797659 3 -0.676075741654358
"373" -2350000 350000 0.231884057971014 0.231884057971014 0.412559572013014 0.825041641578601 1.99981214240879 -1.66633994041942 -0.824033668533441 1.99944296095148 0.038961038961039 0.135864135864136 1 3 12 6 18 17 0.468108800000006 -308.44425185036 469.973635973318 139.049391138028 150 7 15 0 26.6484137595175 2 -1.97795427405494
"374" -2250000 350000 0.246376811594203 0.246376811594203 0.415653158712319 0.840653627100057 2.02248824405515 -1.80487833233477 -0.831100134447383 1.15244809405977 0.035964035964036 0.165834165834166 0.873126873126873 3 11 6 17 16 0.492929599999999 -308.435171067857 454.644806407688 97.7077802745461 150 5 15 0 20.863122780299 2 -3.68628079401108
"375" -2150000 350000 0.231884057971014 0.231884057971014 0.415319764771118 0.840352670334344 2.02338713833535 -1.52721393792253 -0.612902530829848 0.47559835746836 0.0619380619380619 0.226773226773227 0.671328671328671 3 9 7 16 14 0.476091200000007 -307.604950482337 438.403599055959 65.8714236896242 150 9 15 0 22.7497753654322 2 -5.20575295954857
"376" -2050000 350000 0.188405797101449 0.188405797101449 0.363637437688527 0.821750399194061 2.25980692311975 -1.76510678825105 -0.236286170003777 3.1078653970664 0.027972027972028 0.306693306693307 1 3 9 6 15 13 0.489448800000002 -307.183567384785 421.339308184199 43.5819123115567 150 7 15 0 18.7290678695684 2 -6.58694705171988
"377" -1950000 350000 0.188405797101449 0.188405797101449 0.363637437688527 0.821750399194061 2.25980692311975 -1.76510678825105 -0.236286170003777 3.1078653970664 0.027972027972028 0.306693306693307 1 3 9 6 15 13 0.284308799999998 -304.907540631735 404.886998182073 21.3863656347808 150 9 15 0 11.0067805011668 1 -0.732740003444004
"378" -1850000 350000 0.173913043478261 0.173913043478261 0.35183388330814 0.82095616981902 2.33336301239644 -1.68808774177759 0.0242740204997064 3.01711341748778 0.038961038961039 0.411588411588412 1 NA 1 1 2 0 0.059668 -303.192213025097 389.521885586863 7.25975719114624 210 10 15 0 12.8551749253061 NA -7.32202656535153
"379" 750000 350000 0.0579710144927536 0.0579710144927536 0.253545130900388 0.628191426968277 2.47763159457035 0.201371222093754 0.510339941207317 1.24260648148034 0.425574425574426 0.564435564435564 0.928071928071928 3 6 4 10 7 0.0335688000000009 -380.340020953411 422.907563199764 23.613480585031 220 3 9 0 379.979522088153 1 0.422782446027789
"380" 1050000 350000 0.0579710144927536 0.0579710144927536 0.253545130900388 0.628191426968277 2.47763159457035 0.201371222093754 0.510339941207317 1.24260648148034 0.425574425574426 0.564435564435564 0.928071928071928 NA 1 1 2 0 0.00693520000000003 -377.538112459157 412.854994461849 26.151582277528 220 4 9 0 427.938343950202 NA -5.81715803929461
"381" 2050000 350000 0.101449275362319 0.101449275362319 0.348675708600815 0.808580621455559 2.31900474139789 0.459877822912433 0.852911442722958 1.2195854687222 0.677322677322677 0.932067932067932 0.981018981018981 3 5 5 10 8 0.191476799999993 -362.764890438685 446.745500098346 59.1971164165252 150 6 8 0 144.41928280805 1 -3.08353580774563
"382" 2150000 350000 0.101449275362319 0.101449275362319 0.348675708600815 0.808580621455559 2.31900474139789 0.459877822912433 0.852911442722958 1.2195854687222 0.677322677322677 0.932067932067932 0.981018981018981 3 6 5 11 9 0.200533599999996 -354.462793176517 445.921328000374 34.5163766825927 150 9 8 0 49.3333628915589 1 -2.34199531049908
"383" 2350000 350000 0.144927536231884 0.144927536231884 0.385639305842583 0.88087030069789 2.28418184389497 -0.0996556833184234 1.13990220814076 3.25453852275887 0.461538461538462 0.988011988011988 1 3 7 7 14 12 0.0763432000000006 -356.976981803082 453.254005277928 16.6412155189444 210 8 8 0 56.3779082530132 1 4.20210293951632
"384" 2450000 350000 0.144927536231884 0.144927536231884 0.385639305842583 0.88087030069789 2.28418184389497 -0.0996556833184234 1.13990220814076 3.25453852275887 0.461538461538462 0.988011988011988 1 3 7 7 14 12 0.131625600000001 -354.308202025603 451.032543634284 30.8790502303619 150 7 8 0 79.665736285977 1 2.62447490146619
"385" 2550000 350000 0.144927536231884 0.144927536231884 0.385639305842583 0.88087030069789 2.28418184389497 -0.0996556833184234 1.13990220814076 3.25453852275887 0.461538461538462 0.988011988011988 1 3 7 7 14 12 0.0909160000000016 -347.987771808534 453.539655669014 27.6463488998342 210 7 8 0 80.7922473915326 1 3.78622993340771
"386" 2850000 350000 0.130434782608696 0.130434782608696 0.326820831744239 0.764808967891194 2.34014754753979 -0.946231232097425 0.00703302496058176 2.27207691778196 0.145854145854146 0.34965034965035 1 3 8 3 11 9 0.165150399999999 -340.967957740211 475.570786240246 24.20129786131 150 7 10 0 96.0985553496366 2 -1.33224304945524
"387" 3850000 350000 0.231884057971014 0.231884057971014 0.579351927294189 0.876610939680085 1.51308884700568 1.86513750244642 0.293802397914769 -2.97096972636331 0.976023976023976 0.576423576423576 0.00899100899100899 12 13 9 22 20 0.469631200000003 -297.762235999481 494.822170342939 55.5610349073093 90 10 10 0 44.4499738916275 3 0.978600055620997
"388" 3950000 350000 0.217391304347826 0.217391304347826 0.591506514543993 0.872436928394757 1.4749405238036 2.43317937878308 0.365418847732817 -4.40522334004667 0.994005994005994 0.622377622377622 0.00999000999000999 12 12 10 22 20 0.476610399999995 -292.2840068203 498.60055173731 148.051036897658 90 12 10 0 28.5090652156328 3 0.779430308953942
"389" 4050000 350000 0.202898550724638 0.202898550724638 0.587592557358175 0.869479418187995 1.47973184360467 2.69395184083453 0.478597054041118 -3.91538647965743 0.997002997002997 0.68031968031968 0.011988011988012 12 12 10 22 20 0.507852000000004 -285.234588845727 501.584308750113 191.026223538444 90 10 10 0 20.9105071106609 3 -0.112130551528976
"390" 4150000 350000 0.188405797101449 0.188405797101449 0.585423630420071 0.869185244499289 1.48471158206512 3.01184026807159 0.654692387462115 -4.07078098335626 0.997002997002997 0.781218781218781 0.013986013986014 12 12 9 21 19 0.530577600000015 -278.140670918392 502.970777766667 231.745174789989 90 12 11 0 9.94077850750808 3 -1.76066505331488
"391" 4250000 350000 0.173913043478261 0.173913043478261 0.573882040135424 0.823749782479323 1.43539913234597 3.1475801838362 0.0332724878305431 -4.16888167161805 0.998001998001998 0.411588411588412 0.011988011988012 12 12 8 20 19 0.569942400000012 -268.596912502935 502.352520164355 281.912500312555 90 10 11 0 19.7981472144331 NA -2.8840426959684
"392" -2850000 250000 0.188405797101449 0.188405797101449 0.435911395981038 0.832446757120901 1.90966963652658 -0.110676913169979 0.00507550477800444 0.701744022651067 0.460539460539461 0.421578421578422 0.786213786213786 3 13 7 20 20 0.553611200000008 -297.200319717958 517.288241208814 527.82891678306 90 8 150 0 21.898227922589 3 -1.41798914158203
"393" -2750000 250000 0.188405797101449 0.188405797101449 0.392551522395533 0.830175153665388 2.11481832651997 -1.06945455947683 -0.0387127282379596 2.38522569997174 0.132867132867133 0.381618381618382 1 3 13 7 20 20 0.570231200000006 -303.655081557421 515.659413224937 445.016850638399 90 8 15 0 28.4280388281545 3 -1.89228436017582
"394" -2650000 250000 0.202898550724638 0.202898550724638 0.427453244545516 0.832998346480074 1.94874727729754 -0.664886939388815 -0.196564639498428 0.69540657314334 0.264735264735265 0.321678321678322 0.772227772227772 3 14 8 22 21 0.574559200000004 -307.113852064736 513.03866296821 372.024321739907 90 8 15 0 25.2196163242981 3 -1.01579517281561
"395" -2550000 250000 0.217391304347826 0.217391304347826 0.429622171483619 0.83329252016878 1.93959384659121 -0.947683063570213 -0.366987281666734 0.546699074520251 0.171828171828172 0.241758241758242 0.698301698301698 3 13 7 20 19 0.511534400000002 -311.586952956308 507.87448305675 308.779109207685 150 8 15 0 21.0166781580493 3 -1.21721747769918
"396" -2450000 250000 0.246376811594203 0.246376811594203 0.437660754131411 0.837483523536641 1.91354494464262 -1.40188832082744 -0.746354726802368 -0.0893124906561247 0.0819180819180819 0.152847152847153 0.383616383616384 3 11 7 18 17 0.510624800000005 -315.385672800785 500.315479390048 246.557526603391 150 6 15 0 30.9070290266066 3 -3.19125965995961
"397" -2350000 250000 0.246376811594203 0.246376811594203 0.432614119809975 0.837509064505088 1.9359263282321 -1.45818602394347 -0.870652558613913 -0.0105507236937142 0.0659340659340659 0.150849150849151 0.426573426573427 3 11 7 18 17 0.524508800000005 -316.999719308839 490.248129084736 159.038053986935 150 7 15 0 28.3265973292706 2 -3.58747595448172
"398" -2250000 250000 0.246376811594203 0.246376811594203 0.415653158712319 0.840653627100057 2.02248824405515 -1.80487833233477 -0.831100134447383 1.15244809405977 0.035964035964036 0.165834165834166 0.873126873126873 3 11 5 16 15 0.524349600000012 -316.359838659277 476.965746968706 64.6934340277533 150 9 15 0 29.6860179075657 2 -5.58293276562511
"399" -2050000 250000 0.231884057971014 0.231884057971014 0.403152046029034 0.829939754069072 2.05862716621139 -1.80177003171751 -0.80585166212819 0.844797160636125 0.027972027972028 0.142857142857143 0.803196803196803 NA 1 1 2 0 0.365220800000002 -314.970192525075 442.410336281277 19.2267663309791 150 9 15 0 32.6364248796821 NA -16.0417757872507
"400" -1950000 250000 0.188405797101449 0.188405797101449 0.363637437688527 0.821750399194061 2.25980692311975 -1.76510678825105 -0.236286170003777 3.1078653970664 0.027972027972028 0.306693306693307 1 3 8 6 14 12 0.422358400000001 -314.546343947557 423.494588383612 34.5268789475808 150 10 15 0 63.8021699245982 2 -5.6723468150442
"401" -1850000 250000 0.173913043478261 0.173913043478261 0.35183388330814 0.82095616981902 2.33336301239644 -1.68808774177759 0.0242740204997064 3.01711341748778 0.038961038961039 0.411588411588412 1 3 8 6 14 12 0.461879999999998 -315.479200579866 403.6511033812 39.9851973547863 150 9 15 0 82.621395356291 1 -6.80019915627028
"402" 1850000 250000 0.101449275362319 0.101449275362319 0.348768128134936 0.832183154788745 2.38606422908798 0.442251248400859 1.0285384305526 0.638446167454649 0.661338661338661 0.987012987012987 0.699300699300699 3 5 5 10 8 0.104088000000003 -364.25621088764 439.829125691833 28.9273031676758 150 5 9 0 225.333289735508 1 -0.589667576779937
"403" 1950000 250000 0.101449275362319 0.101449275362319 0.348675708600815 0.808580621455559 2.31900474139789 0.459877822912433 0.852911442722958 1.2195854687222 0.677322677322677 0.932067932067932 0.981018981018981 3 5 5 10 8 0.134295200000001 -355.390974527151 437.637459238797 41.5008996012951 150 4 9 0 167.986853411569 1 -1.45170912474068
"404" 2050000 250000 0.101449275362319 0.101449275362319 0.348675708600815 0.808580621455559 2.31900474139789 0.459877822912433 0.852911442722958 1.2195854687222 0.677322677322677 0.932067932067932 0.981018981018981 3 5 5 10 8 0.195109599999997 -347.951361892819 439.775781631696 52.9656164749587 150 3 8 0 84.4241496513763 1 -3.18720726804105
"405" 2150000 250000 0.115942028985507 0.115942028985507 0.351872356973006 0.832477328477452 2.36585032038 0.0470078332214262 0.874259686569313 1.46483013037531 0.507492507492508 0.939060939060939 0.995004995004995 3 6 5 11 9 0.184062399999998 -349.411708902388 442.960118704281 48.7652038441218 150 6 8 0 72.2188550277232 1 -1.87194648953023
"406" 2250000 250000 0.144927536231884 0.144927536231884 0.385639305842583 0.88087030069789 2.28418184389497 -0.0996556833184234 1.13990220814076 3.25453852275887 0.461538461538462 0.988011988011988 1 3 7 7 14 12 0.145149600000001 -349.25591424729 445.752692497588 23.7617359300794 150 8 8 0 114.947141694972 1 2.23853214958513
"407" 2350000 250000 0.144927536231884 0.144927536231884 0.385639305842583 0.88087030069789 2.28418184389497 -0.0996556833184234 1.13990220814076 3.25453852275887 0.461538461538462 0.988011988011988 1 3 7 7 14 12 0.150725600000001 -350.954036635945 447.017776450863 36.7033183426201 150 6 8 0 105.286296397376 1 2.07940638912309
"408" 2450000 250000 0.144927536231884 0.144927536231884 0.385639305842583 0.88087030069789 2.28418184389497 -0.0996556833184234 1.13990220814076 3.25453852275887 0.461538461538462 0.988011988011988 1 3 7 7 14 12 0.152623999999998 -353.068884290602 449.829344091887 62.8291340098588 150 6 8 0 53.4636906942497 1 2.02523057426284
"409" 2550000 250000 0.144927536231884 0.144927536231884 0.385639305842583 0.88087030069789 2.28418184389497 -0.0996556833184234 1.13990220814076 3.25453852275887 0.461538461538462 0.988011988011988 1 3 0 1 1 0 0.216795199999998 -346.553058502999 456.588944783104 27.2477921850302 150 8 8 0 98.1193832758492 NA -11.8060626466415
"410" 2750000 250000 0.144927536231884 0.144927536231884 0.32682114873904 0.765006441287284 2.34074950240789 -1.37276866792082 -0.220568506779194 2.78549294611078 0.0779220779220779 0.252747252747253 1 3 8 3 11 8 0.167367999999997 -347.935620188224 475.583472455196 32.798650552018 150 5 9 0 127.332203632222 2 -2.39552807212388
"411" 2850000 250000 0.144927536231884 0.144927536231884 0.32682114873904 0.765006441287284 2.34074950240789 -1.37276866792082 -0.220568506779194 2.78549294611078 0.0779220779220779 0.252747252747253 1 3 8 3 11 9 0.219487999999995 -346.055778254551 481.896804959862 43.7565683513293 150 8 10 0 81.7525080999408 2 -2.88290874559624
"412" 2950000 250000 0.144927536231884 0.144927536231884 0.32682114873904 0.765006441287284 2.34074950240789 -1.37276866792082 -0.220568506779194 2.78549294611078 0.0779220779220779 0.252747252747253 1 3 7 3 10 8 0.0638080000000006 -342.320720430575 483.977997002206 16.6312772309248 210 8 10 0 41.0478889396608 2 0.559827694276704
"413" 3850000 250000 0.246376811594203 0.246376811594203 0.594828867774256 0.880054626310439 1.47950893776129 1.89460237990823 0.194013133643846 -3.49125836346763 0.976023976023976 0.54045954045954 0.00699300699300699 12 13 10 23 21 0.446045600000001 -298.065334778092 496.77077017837 85.6407423702432 90 9 10 0 35.2050666502607 3 2.6516769092713
"414" 3950000 250000 0.202898550724638 0.202898550724638 0.587592557358175 0.869479418187995 1.47973184360467 2.69395184083453 0.478597054041118 -3.91538647965743 0.997002997002997 0.68031968031968 0.011988011988012 12 12 11 23 21 0.49004 -291.172585919861 498.700151620224 171.573645695423 90 9 10 0 24.6761027140584 3 1.39618150825416
"415" 4050000 250000 0.202898550724638 0.202898550724638 0.587592557358175 0.869479418187995 1.47973184360467 2.69395184083453 0.478597054041118 -3.91538647965743 0.997002997002997 0.68031968031968 0.011988011988012 12 12 10 22 20 0.532912000000005 -284.329926885465 499.879873161612 262.06269243699 90 9 11 0 16.5064616365262 NA -0.827283269817917
"416" 4150000 250000 0.188405797101449 0.188405797101449 0.585423630420071 0.869185244499289 1.48471158206512 3.01184026807159 0.654692387462115 -4.07078098335626 0.997002997002997 0.781218781218781 0.013986013986014 12 12 8 20 19 0.542047200000007 -277.646855923157 500.685438566978 314.882589939093 90 10 11 0 22.0681929799832 NA -2.08798012185761
"417" -2850000 150000 0.173913043478261 0.173913043478261 0.421937817055424 0.827580698291827 1.9613807173466 -0.103811336361842 0.13359419917163 0.226982419710988 0.46953046953047 0.485514485514486 0.557442557442557 3 13 7 20 20 0.552838399999998 -301.482283845242 529.116767530088 585.196674073657 90 9 150 0 22.4678924747985 3 -1.39593527004567
"418" -2750000 150000 0.202898550724638 0.202898550724638 0.427453244545516 0.832998346480074 1.94874727729754 -0.664886939388815 -0.196564639498428 0.69540657314334 0.264735264735265 0.321678321678322 0.772227772227772 3 13 7 20 20 0.577303999999996 -306.923143919366 528.358466115823 511.972509798161 90 9 15 0 18.1104677763546 3 -2.09412522792948
"419" -2650000 150000 0.231884057971014 0.231884057971014 0.430727184923868 0.83695788230198 1.94312760280017 -1.23456688526994 -0.54259155408434 1.74113361050486 0.101898101898102 0.206793206793207 0.996003996003996 3 13 7 20 20 0.589509599999987 -312.156724557169 526.280155344187 447.052987493813 90 9 15 0 21.685924300663 3 -2.44244398364938
"420" -2550000 150000 0.231884057971014 0.231884057971014 0.430727184923868 0.83695788230198 1.94312760280017 -1.23456688526994 -0.54259155408434 1.74113361050486 0.101898101898102 0.206793206793207 0.996003996003996 3 13 8 21 21 0.561816799999993 -318.475168420479 523.044116049389 373.538329145291 90 9 15 0 33.3841019642019 3 -0.652157423512618
"421" -2450000 150000 0.260869565217391 0.260869565217391 0.43876576757166 0.838734617686109 1.91157715500019 -1.66438208095563 -1.06159511677246 1.13057493071966 0.044955044955045 0.113886113886114 0.869130869130869 3 12 9 21 20 0.514539999999997 -323.889203088636 518.579858989249 282.373012666784 90 10 15 0 42.0123376627507 3 -0.302990143704203
"422" -2350000 150000 0.27536231884058 0.27536231884058 0.456589697322976 0.839528847061144 1.83869424120468 -1.55420828435122 -1.23806648024239 0.97036161774483 0.0559440559440559 0.0869130869130869 0.812187812187812 3 11 7 18 17 0.52514880000001 -328.257171095047 512.708906865998 194.82210403479 150 9 15 0 76.7593537150859 3 -3.6057400302881
"423" -2250000 150000 0.27536231884058 0.27536231884058 0.456589697322976 0.839528847061144 1.83869424120468 -1.55420828435122 -1.23806648024239 0.97036161774483 0.0559440559440559 0.0869130869130869 0.812187812187812 3 10 7 17 16 0.556140800000009 -328.704673713947 502.961360490939 128.792864192861 150 10 15 0 36.8974314740405 3 -5.49017790120629
"424" -2150000 150000 0.217391304347826 0.217391304347826 0.371784163998212 0.825715183611924 2.22095307861444 -2.13447111841538 -0.685498991409938 2.6758722949242 0.00699300699300699 0.171828171828172 1 3 10 5 15 14 0.536481600000008 -328.696357337449 487.024648242281 94.4098446271454 150 9 15 0 36.7956925688262 2 -6.92915115262743
"425" -2050000 150000 0.217391304347826 0.217391304347826 0.371784163998212 0.825715183611924 2.22095307861444 -2.13447111841538 -0.685498991409938 2.6758722949242 0.00699300699300699 0.171828171828172 1 3 9 6 15 13 0.555952800000009 -327.034819401533 469.620029789498 88.6336818389527 150 9 15 0 23.7053624284978 2 -8.48481282893822
"426" -1950000 150000 0.217391304347826 0.217391304347826 0.371784163998212 0.825715183611924 2.22095307861444 -2.13447111841538 -0.685498991409938 2.6758722949242 0.00699300699300699 0.171828171828172 1 3 8 6 14 12 0.52957280000001 -324.943241412358 451.940159907699 81.9018522265178 150 10 15 0 33.9042479661335 2 -8.7319904542989
"427" -1850000 150000 0.188405797101449 0.188405797101449 0.361388667978395 0.822049819225534 2.27469727765421 -1.80755932954977 -0.278241344782997 0.834238959256185 0.022977022977023 0.294705294705295 0.844155844155844 3 8 6 14 12 0.442749599999998 -323.690346521589 433.869482931111 29.8690457889 150 10 15 0 69.3927712565088 1 -6.25426310032636
