"x" "y" "Species.richness" "Species.richness.1" "Phylogenetic.diversity" "Functional.diversity" "Functional.Phylognetic.diversity" "Phylogenetic.diversity_es" "Functional.diversity_es" "Functional.Phylogenetic.diversity_es" "Phylogenetic.diversity_rand" "Functional.diversity_rand" "Functional.Phylogenetic.diversity_rand" "Regions" "AvianPredators" "MammalianPredators" "TotalPredators" "HerbivorePredators" "NDVI" "WinterMinTemp" "TempRange" "DistanceToCoast" "HabitatType" "HabitatHet" "IceFreeHistory" "CurrentIce" "TopographicHet" "ArcticZone" "HerbivorePredators_R"
"11" 950000 2550000 -1.91993280749025 -1.91993280749025 -2.08062512096108 -1.78263911684195 2.97385882518273 -0.80801344738413 -0.209521993424526 0.907858769526028 -0.899696202001605 -0.833262098580392 0.778566685680111 0.126024662137763 -0.48514900300019 -2.61825408395611 -1.58382770637705 -1.59979435057451 -0.0148236610979657 3.12066324309375 -3.05553333142481 -0.896133711172576 -0.613596715919973 -0.0489568498874288 -0.743554633948142 NA 0.710318640791389 0.68962361226417 -2.62991714360939
"12" 1050000 2550000 -1.91993280749025 -1.91993280749025 -2.08062512096108 -1.78263911684195 2.97385882518273 -0.80801344738413 -0.209521993424526 0.907858769526028 -0.899696202001605 -0.833262098580392 0.778566685680111 NA -2.20416155309879 -3.01800716301914 -2.92881771058711 -2.83184736057578 -0.852906189265096 3.29229485962478 -3.12853712047504 -0.931505354248043 1.84043932059244 -0.0489568498874288 -0.743554633948142 NA 0.623097110299677 NA -3.56397396502845
"13" 1050000 2450000 -1.91993280749025 -1.91993280749025 -2.08062512096108 -1.78263911684195 2.97385882518273 -0.80801344738413 -0.209521993424526 0.907858769526028 -0.899696202001605 -0.833262098580392 0.778566685680111 0.126024662137763 -1.05815318636639 -2.61825408395611 -1.96811056472278 -1.77580192343183 -1.29991714392962 3.11857494396298 -3.10223654786106 -0.95113570391989 1.84043932059244 -0.0489568498874288 -0.743554633948142 NA 0.598956428732085 0.68962361226417 -1.22488946351555
"14" -1950000 2350000 -0.841916272862356 -0.841916272862356 -0.27639467396227 -0.902973708897093 -0.396976096722072 0.416429329741047 -1.30321938355708 0.24070347464174 0.749734954613211 -1.52422908597469 0.754595983395903 0.126024662137763 1.23386354709841 -0.219735609577894 0.721869443697343 0.864311669428033 1.55884887493501 1.85100268563721 -0.976593589213723 -0.18226488218794 -0.859000319571215 -0.487999369070206 -0.728468955855278 NA -0.819029987965839 NA -0.626497596761452
"15" -1850000 2350000 -0.841916272862356 -0.841916272862356 -0.27639467396227 -0.902973708897093 -0.396976096722072 0.416429329741047 -1.30321938355708 0.24070347464174 0.749734954613211 -1.52422908597469 0.754595983395903 0.126024662137763 1.23386354709841 -0.219735609577894 0.721869443697343 0.864311669428033 1.02034474480976 1.83899388429824 -1.0221530041453 -0.543959775638426 -1.10440392322246 -0.487999369070206 -0.728468955855278 NA -0.721172556357579 0.68962361226417 0.0844107497737326
"16" -1750000 2350000 -0.841916272862356 -0.841916272862356 -0.27639467396227 -0.902973708897093 -0.396976096722072 0.416429329741047 -1.30321938355708 0.24070347464174 0.749734954613211 -1.52422908597469 0.754595983395903 0.126024662137763 1.52036563878152 -0.219735609577894 0.914010872870209 0.864311669428033 0.893297775050016 1.89205552259314 -1.16983717802095 -0.781771966734793 1.10422850963872 -0.487999369070206 -0.728468955855278 NA -0.541117969917766 0.68962361226417 0.252132306864114
"17" -1650000 2350000 -0.626312965936778 -0.626312965936778 -0.169076444286482 -0.104728415971954 -0.0540794173527516 0.318700890905009 -0.0012437140102931 0.647130417149545 0.606939677803801 0.11455649145786 0.778566685680111 0.126024662137763 1.52036563878152 -0.219735609577894 0.914010872870209 0.864311669428033 0.349914008900141 1.94804116671625 -1.3260783099104 -0.818881431209394 -1.10440392322246 -0.0489568498874288 -0.758640312041007 NA -0.779439263895749 0.68962361226417 0.969482524099816
"18" -1550000 2350000 -0.626312965936778 -0.626312965936778 -0.169076444286482 -0.104728415971954 -0.0540794173527516 0.318700890905009 -0.0012437140102931 0.647130417149545 0.606939677803801 0.11455649145786 0.778566685680111 0.126024662137763 1.52036563878152 -0.219735609577894 0.914010872870209 0.864311669428033 0.876093025306375 1.8724211309078 -1.29083536749316 -0.707461138469273 -1.10440392322246 -0.487999369070206 -0.758640312041007 NA -0.857966191821504 0.68962361226417 0.274845224943236
"19" -1950000 2250000 -0.626312965936778 -0.626312965936778 -0.169076444286482 -0.104728415971954 -0.0540794173527516 0.318700890905009 -0.0012437140102931 0.647130417149545 0.606939677803801 0.11455649145786 0.778566685680111 -0.631238573185609 1.23386354709841 -0.219735609577894 0.721869443697343 0.864311669428033 1.49084650926188 1.78243471307961 -0.943305460595571 -0.312678875429322 -1.10440392322246 -0.0489568498874288 -0.728468955855278 NA -0.791420845597837 0.68962361226417 -0.536724006111512
"20" -1850000 2250000 -0.841916272862356 -0.841916272862356 -0.27639467396227 -0.902973708897093 -0.396976096722072 0.416429329741047 -1.30321938355708 0.24070347464174 0.749734954613211 -1.52422908597469 0.754595983395903 0.126024662137763 1.23386354709841 -0.219735609577894 0.721869443697343 0.864311669428033 1.43226567223545 1.81885847706638 -1.00661473790875 -0.675857372324005 -0.859000319571215 -0.487999369070206 -0.728468955855278 NA -0.717829984988926 0.68962361226417 -0.459388283580611
"21" -1450000 2250000 -0.841916272862356 -0.841916272862356 -0.618560311303036 -0.176931370121375 0.59151554354691 -0.193951280697784 0.11385663300243 1.06916509602925 -0.197376575245119 0.30267315818301 0.778566685680111 0.126024662137763 1.80686773046462 -0.219735609577894 1.10615230204308 0.864311669428033 0.273710023586637 1.79529717916577 -1.23681214733988 -0.763831829400773 -1.10440392322246 -0.487999369070206 -0.788811668226735 NA -0.90372679710331 0.68962361226417 1.07008351519345
"22" -1350000 2250000 -0.626312965936778 -0.626312965936778 -0.444917844064426 0.249830210157057 0.582125483538589 -0.176246548597647 0.820332281312042 1.18862088347087 -0.136178599469657 1.08408085073363 0.778566685680111 0.126024662137763 1.80686773046462 -0.219735609577894 1.10615230204308 0.864311669428033 0.442869058789792 1.75547024817588 -1.20300023890907 -0.620196478518105 -1.10440392322246 -0.0489568498874288 -0.788811668226735 NA -0.437268167990715 NA 0.846767549186296
"23" -750000 2250000 -0.19510635208562 -0.19510635208562 -0.41753095522409 0.32336598616827 0.584720551673614 -0.611655841849376 0.524210548541559 1.69976774883013 -0.733587410611067 0.823611619883425 0.778566685680111 0.126024662137763 -0.198646911317089 -1.01924176770396 -0.623120560512718 -0.367741340573237 0.374564236338321 2.30464064880459 -2.15918838250345 -0.835268455257796 0.368017698684993 1.70721322684368 -0.758640312041007 NA 1.99315188619618 0.68962361226417 -1.10351433970382
"24" 3350000 2250000 -0.410709659011199 -0.410709659011199 0.974695740411202 0.161371667434747 -1.15932538965033 1.89069315350777 0.292963290605125 -0.305713996740525 1.6298201300508 0.450995914639378 -1.00964770472178 1.64055113278451 0.374357272049113 0.979523627611211 0.721869443697343 0.33628895085606 -0.814211885417329 1.94103544073807 -1.75201795141333 -0.914495897153076 1.84043932059244 0.829128188478125 -0.743554633948142 NA -0.315508920187686 0.68962361226417 1.63182728930816
"25" -2050000 2150000 -0.626312965936778 -0.626312965936778 -0.169076444286482 -0.104728415971954 -0.0540794173527516 0.318700890905009 -0.0012437140102931 0.647130417149545 0.606939677803801 0.11455649145786 0.778566685680111 -0.631238573185609 1.23386354709841 -0.219735609577894 0.721869443697343 0.864311669428033 1.11160099579417 1.62801509698051 -0.847574959909972 -0.0428635111245269 -1.10440392322246 -0.487999369070206 -0.69829759966955 NA -0.652184797527624 0.68962361226417 -0.0360615490798195
"26" -1950000 2150000 0.0204969548399583 0.0204969548399583 0.150003761417974 -0.010364497563445 -0.408622525701919 0.100310593697306 -0.625028866281528 1.05323215303155 0.268893716377445 -0.637910175442736 0.778566685680111 -0.631238573185609 1.52036563878152 0.180017469485141 1.10615230204308 1.04031924228536 1.18044015855406 1.73204040278166 -0.949705890518035 -0.452898022123593 -1.10440392322246 -0.487999369070206 -0.69829759966955 NA -0.83485806523025 0.68962361226417 0.16455369773832
"27" -1850000 2150000 -0.19510635208562 -0.19510635208562 0.0426855317421867 -0.808609790488584 -0.73498682343349 0.158631257394689 -2.41876113282871 0.487457640007466 0.365061964024596 -1.91493293225 0.778566685680111 -0.631238573185609 1.80686773046462 0.180017469485141 1.29829373121594 1.21632681514268 1.03095089583826 1.76517759586911 -1.00375825127038 -0.82278300695163 -1.10440392322246 -0.0489568498874288 -0.728468955855278 NA -0.901237657873716 0.68962361226417 0.653396074625913
"28" -1350000 2150000 -0.19510635208562 -0.19510635208562 -0.414475463352281 0.293839220270947 0.560796614626355 -0.626055926240763 0.494458601251465 1.67232279145069 -0.733587410611067 0.668053607014551 0.778566685680111 0.126024662137763 -0.198646911317089 -2.61825408395611 -1.39168627720418 -1.77580192343183 0.32735577417909 1.7279156855474 -1.25263969899808 -0.8819392741521 -1.10440392322246 0.829128188478125 -0.758640312041007 NA -0.0838742563254108 NA -3.37314021008844
"29" -1250000 2150000 -0.19510635208562 -0.19510635208562 -0.414475463352281 0.293839220270947 0.560796614626355 -0.626055926240763 0.494458601251465 1.67232279145069 -0.733587410611067 0.668053607014551 0.778566685680111 0.126024662137763 1.80686773046462 -0.219735609577894 1.10615230204308 0.864311669428033 0.899397320080746 1.83320762515677 -1.44169491317257 -0.583585504794199 -1.10440392322246 0.390085669295348 -0.758640312041007 NA -0.398800835668649 NA 0.24407996848854
"30" -1150000 2150000 -0.19510635208562 -0.19510635208562 -0.414475463352281 0.293839220270947 0.560796614626355 -0.626055926240763 0.494458601251465 1.67232279145069 -0.733587410611067 0.668053607014551 0.778566685680111 0.126024662137763 1.23386354709841 -0.219735609577894 0.721869443697343 0.688304096570708 0.658062015662773 1.65982724358142 -1.26667823454739 -0.25601791860438 -1.10440392322246 -0.0489568498874288 -0.788811668226735 NA -0.545251313504423 NA 0.271186181896387
"31" -1050000 2150000 -0.19510635208562 -0.19510635208562 -0.414475463352281 0.293839220270947 0.560796614626355 -0.626055926240763 0.494458601251465 1.67232279145069 -0.733587410611067 0.668053607014551 0.778566685680111 0.126024662137763 0.374357272049113 -0.61948868864093 -0.0466962729941205 0.160281377998736 0.903394790501698 1.31508617270516 -0.927942334598272 -0.217283688692467 -1.10440392322246 0.390085669295348 -0.788811668226735 NA -0.66700883033874 NA -0.92717146155944
"32" -950000 2150000 -0.19510635208562 -0.19510635208562 -0.414475463352281 0.293839220270947 0.560796614626355 -0.626055926240763 0.494458601251465 1.67232279145069 -0.733587410611067 0.668053607014551 0.778566685680111 0.126024662137763 0.374357272049113 -0.219735609577894 0.145445156178745 0.33628895085606 0.765534990914825 1.24319225164703 -0.963269515325992 -0.486721970193543 0.368017698684993 0.829128188478125 -0.788811668226735 NA -0.631353419355609 0.68962361226417 -0.453681766186376
"33" -850000 2150000 0.0204969548399583 0.0204969548399583 -0.414469568268486 0.326711027087001 0.581880164300053 -0.838684972750105 0.313069549934926 1.98080207958281 -0.957979988454426 0.512495594145677 0.778566685680111 0.126024662137763 0.0878551803660118 -0.219735609577894 -0.0466962729941205 0.160281377998736 0.302670260116716 1.51876970741804 -1.43249760444218 -0.797489554479535 0.368017698684993 0.390085669295348 -0.758640312041007 NA 0.6734686788627 0.68962361226417 -0.13412260876831
"34" -750000 2150000 -0.19510635208562 -0.19510635208562 -0.41753095522409 0.32336598616827 0.584720551673614 -0.611655841849376 0.524210548541559 1.69976774883013 -0.733587410611067 0.823611619883425 0.778566685680111 0.126024662137763 0.374357272049113 -1.01924176770396 -0.238837702166986 -0.367741340573237 0.0513034725491186 2.52858166547022 -2.3114259261919 -0.942037017171398 0.368017698684993 3.02434078439201 -0.758640312041007 NA 1.69819965470394 0.68962361226417 -0.676760370274405
"35" 1550000 2150000 -2.99794934211814 -2.99794934211814 -3.45327030234342 -6.56116531903538 3.06518844636009 NA NA NA NA NA NA 1.64055113278451 -1.63115736973259 -1.418994846767 -1.77596913554991 -1.59979435057451 -2.50755648676374 2.06701252569228 -2.60440069676821 -0.937007082397365 1.84043932059244 -0.927041888252982 -0.773725990133871 NA 2.97102909644414 -0.761806438024509 0.660873905729216
"36" 2350000 2150000 -2.56674272826699 -2.56674272826699 -2.17132859729461 -5.3890073094639 -0.89966571043546 0.416310877242935 -1.07224314213138 -0.415892852113064 0.257236959086878 -0.587263380555196 -1.0120447749502 -0.631238573185609 -1.34465527804949 -1.418994846767 -1.58382770637705 -1.59979435057451 -2.03716058218393 2.55596862820311 -2.70134564655824 -0.905274056529546 2.08584292424368 -0.487999369070206 -0.773725990133871 NA 3.25104978127781 NA 0.0398789011709813
"37" 3350000 2150000 -0.410709659011199 -0.410709659011199 0.974695740411202 0.161371667434747 -1.15932538965033 1.89069315350777 0.292963290605125 -0.305713996740525 1.6298201300508 0.450995914639378 -1.00964770472178 1.64055113278451 0.374357272049113 0.979523627611211 0.721869443697343 0.33628895085606 -0.324166372135269 1.67539106665231 -1.40240419518961 -0.917592887501678 -1.10440392322246 0.829128188478125 -0.758640312041007 NA -0.130642378395293 0.68962361226417 0.984891776495463
"38" 3450000 2150000 -0.19510635208562 -0.19510635208562 1.02435876713673 0.177144773610789 -1.19453366613788 1.74573936196407 0.122872858929787 -0.416967992667206 1.61233499411495 0.150732773520389 -1.23257523596492 1.64055113278451 0.0878551803660118 0.979523627611211 0.529728014524477 0.33628895085606 0.353477957938758 1.48784825033899 -1.23261622916165 -0.673068230965788 -1.10440392322246 0.829128188478125 -0.743554633948142 NA -0.544639401069913 0.68962361226417 0.0902969474459183
"39" -2150000 2050000 -0.626312965936778 -0.626312965936778 -0.169076444286482 -0.104728415971954 -0.0540794173527516 0.318700890905009 -0.0012437140102931 0.647130417149545 0.606939677803801 0.11455649145786 0.778566685680111 -0.631238573185609 1.23386354709841 -0.219735609577894 0.721869443697343 0.864311669428033 1.24679413478488 1.39919890655912 -0.602014735604916 0.382292881822566 -1.10440392322246 -0.487999369070206 -0.69829759966955 NA -0.886784359703366 0.68962361226417 -0.214537303537707
"40" -2050000 2050000 -0.410709659011199 -0.410709659011199 -0.15880159625855 -0.0639890549845895 -0.0436642910118457 0.0647214730765434 -0.176959771503963 0.934600888412828 0.196038983311419 -0.138677482979842 0.778566685680111 -0.631238573185609 1.52036563878152 0.180017469485141 1.10615230204308 1.04031924228536 1.17182014037013 1.53177954943788 -0.781877165300315 -0.00962017107254808 -1.10440392322246 -0.487999369070206 -0.69829759966955 NA -0.723075428597902 0.68962361226417 0.175933448665785
"41" -1950000 2050000 -0.19510635208562 -0.19510635208562 0.0318849976968328 -0.0170342672731686 -0.267246260594589 0.141934379504029 -0.351442950382582 0.966204666047347 0.34757682808875 -0.359352803561268 0.778566685680111 -0.631238573185609 1.23386354709841 0.180017469485141 0.914010872870209 0.864311669428033 1.17551515401269 1.69238606516757 -0.983149995174762 -0.369773257098128 -1.10440392322246 -0.487999369070206 -0.69829759966955 NA -0.914512109042905 0.68962361226417 -0.120438076570433
"42" -1850000 2050000 -0.19510635208562 -0.19510635208562 0.0318849976968328 -0.0170342672731686 -0.267246260594589 0.141934379504029 -0.351442950382582 0.966204666047347 0.34757682808875 -0.359352803561268 0.778566685680111 -0.631238573185609 1.80686773046462 0.180017469485141 1.29829373121594 1.21632681514268 1.16323540881035 1.75358790663601 -1.11974173230903 -0.653844730766937 -1.10440392322246 -0.487999369070206 -0.728468955855278 NA -0.866299351581381 0.68962361226417 0.478760154252706
"43" -1750000 2050000 -0.19510635208562 -0.19510635208562 0.0318849976968328 -0.0170342672731686 -0.267246260594589 0.141934379504029 -0.351442950382582 0.966204666047347 0.34757682808875 -0.359352803561268 0.778566685680111 -0.631238573185609 1.80686773046462 -0.219735609577894 1.10615230204308 1.04031924228536 -0.216259875500886 1.83172463129924 -1.22547098352232 -0.892334744819381 1.84043932059244 -0.0489568498874288 -0.728468955855278 NA -0.794281590525358 0.68962361226417 2.00841274406485
"44" -1650000 2050000 -0.410709659011199 -0.410709659011199 -0.521793693028069 -0.504406072654191 0.213060161399512 -0.580247072910153 -1.30365029835807 1.0700010671908 -0.730673221288426 -1.38314158593083 0.778566685680111 0.126024662137763 2.37987191383082 -0.219735609577894 1.49043516038881 1.21632681514268 -0.11326830151526 1.93437223876318 -1.42953821984749 -0.882044100629531 1.84043932059244 -0.487999369070206 -0.728468955855278 NA -0.568798144750776 0.68962361226417 2.16394155080493
"45" -1550000 2050000 -0.410709659011199 -0.410709659011199 -0.521793693028069 -0.504406072654191 0.213060161399512 -0.580247072910153 -1.30365029835807 1.0700010671908 -0.730673221288426 -1.38314158593083 0.778566685680111 0.126024662137763 1.80686773046462 -0.219735609577894 1.10615230204308 0.864311669428033 0.945975663951736 1.98298107502876 -1.55170387778065 -0.771752165157405 -1.10440392322246 -0.0489568498874288 -0.758640312041007 NA -0.78696062754834 0.68962361226417 0.182589384529654
"46" -1450000 2050000 -0.19510635208562 -0.19510635208562 -0.414475463352281 0.293839220270947 0.560796614626355 -0.626055926240763 0.494458601251465 1.67232279145069 -0.733587410611067 0.668053607014551 0.778566685680111 0.126024662137763 1.52036563878152 -0.219735609577894 0.914010872870209 0.864311669428033 0.754359212953615 1.96564279701076 -1.58247937603728 -0.678216741563961 -1.10440392322246 -0.0489568498874288 -0.743554633948142 NA -0.357535127446478 0.68962361226417 0.435552596374161
"47" -1350000 2050000 -0.19510635208562 -0.19510635208562 -0.414475463352281 0.293839220270947 0.560796614626355 -0.626055926240763 0.494458601251465 1.67232279145069 -0.733587410611067 0.668053607014551 0.778566685680111 0.126024662137763 1.23386354709841 0.180017469485141 0.914010872870209 0.864311669428033 0.439169004200886 1.82470392287729 -1.46560509878415 -0.634451235140794 -1.10440392322246 0.829128188478125 -0.758640312041007 NA 0.520122572764058 0.68962361226417 0.851652190812493
"48" -1250000 2050000 -0.19510635208562 -0.19510635208562 -0.414475463352281 0.293839220270947 0.560796614626355 -0.626055926240763 0.494458601251465 1.67232279145069 -0.733587410611067 0.668053607014551 0.778566685680111 0.126024662137763 1.52036563878152 0.180017469485141 1.10615230204308 0.688304096570708 0.814709422133557 2.0260752612107 -1.6927688377094 -0.575508678957738 -1.10440392322246 -0.0489568498874288 -0.758640312041007 NA -0.0821309854201354 0.68962361226417 0.0643874917967054
"49" -1150000 2050000 -0.19510635208562 -0.19510635208562 -0.414475463352281 0.293839220270947 0.560796614626355 -0.626055926240763 0.494458601251465 1.67232279145069 -0.733587410611067 0.668053607014551 0.778566685680111 0.126024662137763 1.52036563878152 0.180017469485141 1.10615230204308 0.688304096570708 0.648297702667346 2.08089064186188 -1.76991802773586 -0.570901033111294 -1.10440392322246 0.390085669295348 -0.788811668226735 NA -0.589695499275407 0.68962361226417 0.284076578122348
"50" -1050000 2050000 -0.19510635208562 -0.19510635208562 -0.414475463352281 0.293839220270947 0.560796614626355 -0.626055926240763 0.494458601251465 1.67232279145069 -0.733587410611067 0.668053607014551 0.778566685680111 0.126024662137763 0.374357272049113 -0.219735609577894 0.145445156178745 -0.0157261948585884 0.374725546620131 1.64802346561565 -1.33883083352353 -0.580298497841113 0.368017698684993 0.390085669295348 -0.758640312041007 NA -0.345215209515721 0.68962361226417 -0.520740217236796
"51" -950000 2050000 -0.19510635208562 -0.19510635208562 -0.414475463352281 0.293839220270947 0.560796614626355 -0.626055926240763 0.494458601251465 1.67232279145069 -0.733587410611067 0.668053607014551 0.778566685680111 0.126024662137763 0.0878551803660118 -0.219735609577894 -0.0466962729941205 0.160281377998736 0.766185272988318 1.26105066300622 -1.05118138044441 -0.74116961865533 0.368017698684993 1.2681707076609 -0.758640312041007 NA 0.00723865511792747 0.68962361226417 -0.746033777059898
"52" -850000 2050000 -0.19510635208562 -0.19510635208562 -0.706140428626856 0.159253589595076 0.979367004809879 -1.08584827737222 0.113685651001395 2.30659942877636 -1.10368945458648 0.110938863251607 0.778566685680111 0.126024662137763 0.0878551803660118 -1.01924176770396 -0.430979131339852 -0.543748913430561 -0.31285952957005 1.60205893780602 -1.47419300249498 -0.935983961933005 0.368017698684993 1.2681707076609 -0.758640312041007 NA 0.991033348421811 0.68962361226417 -0.487502688388179
"53" 850000 2050000 -1.91993280749025 -1.91993280749025 -1.2400769561886 -0.643466995494165 1.5000060752415 0.366643877178814 0.86677937697458 0.40299275201059 0.638995760352852 1.30837379952131 0.778566685680111 -0.631238573185609 -1.91765946141569 -1.81874792583003 -2.16025199389565 -2.12781706914648 -2.48243241037275 1.34868928955256 -2.16167771176575 -0.948090612660856 1.84043932059244 -2.24416944580131 -0.773725990133871 NA 2.43912915117979 -2.21323648831319 -0.246774357893494
"54" 1550000 2050000 -2.99794934211814 -2.99794934211814 -3.45327030234342 -6.56116531903538 3.06518844636009 NA NA NA NA NA NA -0.631238573185609 -1.63115736973259 -1.418994846767 -1.77596913554991 -1.59979435057451 -2.5734265321492 1.23773215484293 -2.40200731674583 -0.756197207518307 2.08584292424368 -1.80512692661854 -0.773725990133871 NA 4.58200250150074 -0.761806438024509 0.747832505360168
"55" 1650000 2050000 -2.99794934211814 -2.99794934211814 -3.45327030234342 -6.56116531903538 3.06518844636009 NA NA NA NA NA NA NA -1.91765946141569 -1.418994846767 -1.96811056472278 -1.77580192343183 -2.60212968041773 1.70256043176056 -2.36974950436594 -0.820457945425802 2.08584292424368 -0.487999369070206 -0.773725990133871 NA 3.23743178626422 NA 0.49423154106586
"56" 2350000 2050000 -2.35113942134141 -2.35113942134141 -1.89668634361082 -2.484010073344 1.57187009264603 0.269989471277718 0.285229745361066 0.18843006233264 0.146497764826522 -0.0590896624422786 0.586801067406449 -0.631238573185609 -2.20416155309879 -2.61825408395611 -2.73667628141424 -2.83184736057578 -1.85782891733447 2.49040804634083 -2.73804804788432 -0.924052470105001 0.368017698684993 -0.927041888252982 -0.773725990133871 NA 2.75670037835762 NA -2.23732127094185
"57" 3350000 2050000 -0.19510635208562 -0.19510635208562 1.14471262617188 0.205438989019941 -1.28171914162806 1.91615688425544 0.177533713989403 -0.365641118267458 1.63856269801872 0.288202645357998 -1.12470707568598 1.64055113278451 -0.198646911317089 0.979523627611211 0.337586585351611 0.160281377998736 -0.2660442612227 1.52126656832498 -1.19519731532016 -0.931372678236698 0.368017698684993 1.2681707076609 -0.758640312041007 NA -0.0408856488521805 0.68962361226417 0.616668104613811
