"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86" "87" "88" "89" "90" "91" "92" "93" "94" "95" "96" "97" "98" "99" "100"
"11" 0 0.826827332190101 0 0 0 0 0 0.723543470575385 0 0 0 0 0 0.493034810400863 0 0.826244113554924 0 0.297745583118374 0 0 0.775176805933987 0.656374122610552 0 0 0 0 0 0 0 0 0 0 0.67059595176967 0.913749170930316 0 0 0 0 0.738094924569287 0 0 0 0 0 0 0 0 0.664498564298326 0 0.756121007887816 0 0 0.863072790299137 0.806560018453562 0 0 0 0 0 0.895687023052797 0 0 0 0 0 0 0 0 0 0.556300791871902 0 0 0.598721164155581 0 0.674228841084915 0 0 0 0 0 0 0 0.659756414006095 0.942010624314539 0 0.899027255140518 0 0 0 0 0 0 0 0 0.854004503600306 0 0 0 0.924793066060332 0
"12" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"14" 0 0.641136371403968 0 0 0 0 0 0.408652574080896 0 0 0.493034810400863 0 0 0 0 0.64047165908351 0 0 0 0 0.467415828992721 0.470944633410378 0 0 0 0 0 0 0 0 0 0 0.389788495913778 0.534880673251418 0 0 0 0 0.401840263496944 0 0 0 0 0 0 0 0 0.807258367112977 0 0.679729780490315 0 0 0.579679032927713 0.575294687655962 0 0 0 0 0 0.543880840142558 0 0 0 0 0 0 0 0 0 0.532260592452017 0 0 0.418529783121147 0 0.460922760386468 0 0 0 0 0 0 0 0.576334421161594 0.516439858460814 0 0.52197315813432 0 0 0 0 0 0 0 0 0.550321318804617 0 0 0 0.475064764567424 0
"15" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"16" 0 0.999236821079829 0 0 0 0 0 0.722110730830946 0 0 0.826244113554924 0 0 0.64047165908351 0 0 0 0.337896219043426 0 0 0.874175370165096 0.703282843141066 0 0 0 0 0 0 0 0 0 0 0.647797744359085 0.809112593972836 0 0 0 0 0.742284262946651 0 0 0 0 0 0 0 0 0.813301727858861 0 0.891003616117278 0 0 0.847357497932438 0.823977999987871 0 0 0 0 0 0.80925644993807 0 0 0 0 0 0 0 0 0 0.618647040945598 0 0 0.629642221461617 0 0.691640024803471 0 0 0 0 0 0 0 0.773773754490405 0.860962774176367 0 0.774388030046966 0 0 0 0 0 0 0 0 0.788974528263877 0 0 0 0.767841418502687 0
"17" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"18" 0 0.338325051197785 0 0 0 0 0 0.21851343460519 0 0 0.297745583118374 0 0 0 0 0.337896219043426 0 0 0 0 0.34207794238513 0.263042346481877 0 0 0 0 0 0 0 0 0 0 0.246461584455208 0.344279398521615 0 0 0 0 0.244838118642191 0 0 0 0 0 0 0 0 0.328571411832373 0 0.403871873365768 0 0 0.346067435879171 0.359174962277071 0 0 0 0 0 0.334918811789058 0 0 0 0 0 0 0 0 0 0.624416009838235 0 0 0.544547227543334 0 0.256499011679382 0 0 0 0 0 0 0 0.487332421919934 0.314810798860621 0 0.35282791236707 0 0 0 0 0 0 0 0 0.340090679249354 0 0 0 0.304019349972372 0
"19" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"20" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"21" 0 0.874847469321433 0 0 0 0 0 0.715909768224676 0 0 0.775176805933987 0 0 0.467415828992721 0 0.874175370165096 0 0.34207794238513 0 0 0 0.658543793666769 0 0 0 0 0 0 0 0 0 0 0.615948488768426 0.720627675693417 0 0 0 0 0.737124160756271 0 0 0 0 0 0 0 0 0.664911449468118 0 0.79286657141072 0 0 0.743047054530949 0.733343090627853 0 0 0 0 0 0.706709053308588 0 0 0 0 0 0 0 0 0 0.495493310803537 0 0 0.635700081582367 0 0.647573881392993 0 0 0 0 0 0 0 0.617167314587152 0.808318684953314 0 0.684330166069334 0 0 0 0 0 0 0 0 0.700990660110227 0 0 0 0.715689759141557 0
"22" 0 0.703741062013973 0 0 0 0 0 0.818273508539544 0 0 0.656374122610552 0 0 0.470944633410378 0 0.703282843141066 0 0.263042346481877 0 0 0.658543793666769 0 0 0 0 0 0 0 0 0 0 0 0.916528173696521 0.621494055243716 0 0 0 0 0.858302637043505 0 0 0 0 0 0 0 0 0.626099505754589 0 0.694799850709864 0 0 0.640191951759408 0.668021385643694 0 0 0 0 0 0.612776375541344 0 0 0 0 0 0 0 0 0 0.50032022294767 0 0 0.499068364118128 0 0.979267019417459 0 0 0 0 0 0 0 0.589081834562545 0.669070485268447 0 0.599877534582488 0 0 0 0 0 0 0 0 0.631520887797015 0 0 0 0.643748855776476 0
"23" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"24" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"25" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"26" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"27" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"28" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"29" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"30" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"31" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"32" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"33" 0 0.648201860480183 0 0 0 0 0 0.84487359247113 0 0 0.67059595176967 0 0 0.389788495913778 0 0.647797744359085 0 0.246461584455208 0 0 0.615948488768426 0.916528173696521 0 0 0 0 0 0 0 0 0 0 0 0.650825432784019 0 0 0 0 0.885312152532259 0 0 0 0 0 0 0 0 0.545934073583388 0 0.615284985020651 0 0 0.656231193035211 0.65310958502739 0 0 0 0 0 0.642082680049394 0 0 0 0 0 0 0 0 0 0.458332747170868 0 0 0.497055320229175 0 0.937662612125538 0 0 0 0 0 0 0 0.54635326993671 0.655054164931697 0 0.630497645109643 0 0 0 0 0 0 0 0 0.618553965504808 0 0 0 0.670405758702137 0
"34" 0 0.809737062888465 0 0 0 0 0 0.681427543491956 0 0 0.913749170930316 0 0 0.534880673251418 0 0.809112593972836 0 0.344279398521615 0 0 0.720627675693417 0.621494055243716 0 0 0 0 0 0 0 0 0 0 0.650825432784019 0 0 0 0 0 0.706095896630167 0 0 0 0 0 0 0 0 0.714192363575955 0 0.809153045255159 0 0 0.919849596864837 0.856189471096177 0 0 0 0 0 0.978829468052976 0 0 0 0 0 0 0 0 0 0.628327894169861 0 0 0.671373327421318 0 0.641328337928938 0 0 0 0 0 0 0 0.726297440192025 0.88737635741275 0 0.954773112906856 0 0 0 0 0 0 0 0 0.913955226009926 0 0 0 0.871533855490269 0
"35" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"36" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"37" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"38" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"39" 0 0.742745260082722 0 0 0 0 0 0.922530444777667 0 0 0.738094924569287 0 0 0.401840263496944 0 0.742284262946651 0 0.244838118642191 0 0 0.737124160756271 0.858302637043505 0 0 0 0 0 0 0 0 0 0 0.885312152532259 0.706095896630167 0 0 0 0 0 0 0 0 0 0 0 0 0 0.562892456317976 0 0.666485481007993 0 0 0.711616158976382 0.686008756725855 0 0 0 0 0 0.695033804935221 0 0 0 0 0 0 0 0 0 0.470137990645333 0 0 0.509647017642188 0 0.880164298754466 0 0 0 0 0 0 0 0.563836889480043 0.738212305854327 0 0.676745921653967 0 0 0 0 0 0 0 0 0.663416509378417 0 0 0 0.716732181333696 0
"40" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"41" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"42" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"43" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"44" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"45" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"46" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"47" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"48" 0 0.814032892374565 0 0 0 0 0 0.555363087784185 0 0 0.664498564298326 0 0 0.807258367112977 0 0.813301727858861 0 0.328571411832373 0 0 0.664911449468118 0.626099505754589 0 0 0 0 0 0 0 0 0 0 0.545934073583388 0.714192363575955 0 0 0 0 0.562892456317976 0 0 0 0 0 0 0 0 0 0 0.864217314452725 0 0 0.759060400151083 0.760016725323852 0 0 0 0 0 0.718538531351222 0 0 0 0 0 0 0 0 0 0.685912291281546 0 0 0.685880132792589 0 0.614218328658013 0 0 0 0 0 0 0 0.802317354099829 0.67373371950084 0 0.706168591837247 0 0 0 0 0 0 0 0 0.726030725674604 0 0 0 0.646406074100224 0
"49" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"50" 0 0.890065735418265 0 0 0 0 0 0.638269004626756 0 0 0.756121007887816 0 0 0.679729780490315 0 0.891003616117278 0 0.403871873365768 0 0 0.79286657141072 0.694799850709864 0 0 0 0 0 0 0 0 0 0 0.615284985020651 0.809153045255159 0 0 0 0 0.666485481007993 0 0 0 0 0 0 0 0 0.864217314452725 0 0 0 0 0.834172872057843 0.858070943366848 0 0 0 0 0 0.794430935612739 0 0 0 0 0 0 0 0 0 0.715831656903785 0 0 0.709922918777533 0 0.682262822153066 0 0 0 0 0 0 0 0.826921938301676 0.795298519507163 0 0.770534311677815 0 0 0 0 0 0 0 0 0.787661724489209 0 0 0 0.707937690807695 0
"51" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"52" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"53" 0 0.848013509642584 0 0 0 0 0 0.680621887441568 0 0 0.863072790299137 0 0 0.579679032927713 0 0.847357497932438 0 0.346067435879171 0 0 0.743047054530949 0.640191951759408 0 0 0 0 0 0 0 0 0 0 0.656231193035211 0.919849596864837 0 0 0 0 0.711616158976382 0 0 0 0 0 0 0 0 0.759060400151083 0 0.834172872057843 0 0 0 0.898424105077242 0 0 0 0 0 0.937833756007997 0 0 0 0 0 0 0 0 0 0.631028915684841 0 0 0.673063532253891 0 0.659764379481671 0 0 0 0 0 0 0 0.754078054958236 0.825940994146944 0 0.873284967336123 0 0 0 0 0 0 0 0 0.854258926240156 0 0 0 0.796964133914062 0
"54" 0 0.824630103702744 0 0 0 0 0 0.634049383330986 0 0 0.806560018453562 0 0 0.575294687655962 0 0.823977999987871 0 0.359174962277071 0 0 0.733343090627853 0.668021385643694 0 0 0 0 0 0 0 0 0 0 0.65310958502739 0.856189471096177 0 0 0 0 0.686008756725855 0 0 0 0 0 0 0 0 0.760016725323852 0 0.858070943366848 0 0 0.898424105077242 0 0 0 0 0 0 0.839556905958378 0 0 0 0 0 0 0 0 0 0.650683349158836 0 0 0.692667134789025 0 0.656621116937445 0 0 0 0 0 0 0 0.758546474975757 0.801651427477758 0 0.807591586759447 0 0 0 0 0 0 0 0 0.901970832069101 0 0 0 0.808104543492301 0
"55" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
